ico,year_month,credit_turnover_czk,debit_turnover_czk,min_balance_czk,avg_balance_czk,overdraft_days,overdraft_max_depth_czk,tax_payment_made,tax_payment_delay_days,payroll_amount_czk,payroll_employees_count,deposit_balance_czk,savings_balance_czk
3633039,2023-02,2101.9,2007.1,395.3,530.8,0,0.0,True,0,647.0,16,416.2,308.8
3633039,2023-03,2452.9,2336.6,565.7,422.8,0,0.0,True,0,519.6,14,281.9,138.2
3633039,2023-04,2451.7,2196.8,526.0,673.7,0,0.0,True,0,338.5,10,648.9,368.7
3633039,2023-05,2313.7,2095.6,368.8,305.4,0,0.0,True,0,466.4,15,883.7,421.1
3633039,2023-06,2184.7,2006.0,315.8,220.5,0,0.0,True,0,429.6,15,782.6,552.3
3633039,2023-07,2278.7,2009.1,228.7,672.4,0,0.0,True,0,627.7,16,377.2,269.5
3633039,2023-08,2262.1,1932.1,563.0,305.3,0,0.0,True,0,494.9,12,442.8,146.0
3633039,2023-09,2149.4,1890.5,308.4,532.3,0,0.0,False,5,430.1,11,341.4,110.2
3633039,2023-10,2531.4,2172.6,595.1,322.9,0,0.0,True,0,633.8,16,773.8,325.7
3633039,2023-11,2134.7,1840.7,516.4,303.0,0,0.0,True,0,628.4,20,433.5,272.6
3633039,2023-12,1888.2,1809.3,328.7,313.7,0,0.0,True,0,671.1,17,655.8,442.9
3633039,2024-01,2284.7,2204.8,277.8,601.8,0,0.0,True,0,408.0,15,909.6,348.8
3633039,2024-02,2115.9,1950.9,329.5,498.0,0,0.0,True,0,640.9,16,543.9,298.1
3633039,2024-03,2101.4,1811.8,202.6,410.5,0,0.0,True,0,456.1,12,783.1,266.6
3633039,2024-04,2203.9,2029.1,319.1,267.8,0,0.0,True,0,632.7,16,831.2,423.0
3633039,2024-05,2069.0,1952.8,278.6,566.7,0,0.0,True,0,724.3,18,722.4,352.0
3633039,2024-06,2119.9,1845.9,293.4,461.8,0,0.0,True,0,500.6,14,537.1,371.5
3633039,2024-07,2319.3,2102.8,556.5,461.1,0,0.0,True,0,454.1,10,874.1,523.5
3633039,2024-08,2036.2,1847.5,396.5,479.2,0,0.0,True,0,673.4,15,280.0,178.8
3633039,2024-09,1942.8,1866.1,292.2,229.4,0,0.0,True,0,439.2,10,503.5,160.7
3633039,2024-10,1980.2,1744.3,410.1,295.6,0,0.0,True,0,404.8,15,601.7,346.9
3633039,2024-11,2075.7,1934.0,414.5,288.1,0,0.0,True,0,406.1,14,413.8,246.3
3633039,2024-12,2378.5,2286.3,445.1,553.9,0,0.0,True,0,515.7,17,805.5,598.7
62907298,2022-01,1890.9,1690.8,390.4,213.4,0,0.0,False,0,522.1,11,532.3,263.4
62907298,2022-02,1991.0,1732.7,426.1,238.1,0,0.0,True,0,327.3,8,635.8,346.3
62907298,2022-03,1747.5,1613.7,212.8,413.3,0,0.0,True,0,443.5,13,428.5,294.1
62907298,2022-04,1774.5,1520.1,186.0,464.5,0,0.0,True,0,571.5,21,637.1,209.1
62907298,2022-05,1600.9,1493.6,381.1,442.0,0,0.0,True,0,461.7,12,176.5,71.8
62907298,2022-06,1702.0,1507.1,353.6,403.3,0,0.0,True,0,294.7,11,174.5,120.5
62907298,2022-07,1732.7,1659.8,394.6,403.7,0,0.0,True,0,501.5,14,435.8,140.5
62907298,2022-08,1584.7,1395.4,80.2,366.9,0,0.0,True,0,341.1,13,417.8,158.7
62907298,2022-09,1965.4,1869.8,146.1,358.1,0,0.0,True,0,554.8,20,640.1,315.8
62907298,2022-10,1554.4,1415.4,264.3,314.1,0,0.0,True,0,528.7,13,617.3,413.0
62907298,2022-11,1929.8,1759.2,115.9,196.4,0,0.0,True,0,276.3,10,597.5,209.0
62907298,2022-12,1664.4,1416.1,155.3,290.0,0,0.0,True,0,287.8,8,469.3,165.3
62907298,2023-01,2077.2,1932.2,300.2,350.7,0,0.0,True,0,374.7,11,790.2,403.1
62907298,2023-02,1621.1,1483.4,300.1,405.3,0,0.0,True,0,293.7,7,556.4,358.4
62907298,2023-03,1736.9,1560.5,413.4,345.4,0,0.0,True,0,564.1,17,578.2,330.7
62907298,2023-04,1677.8,1582.6,303.8,488.4,0,0.0,True,0,572.3,22,534.9,218.6
62907298,2023-05,2134.3,1844.8,512.8,557.3,0,0.0,True,0,549.1,16,679.3,204.1
62907298,2023-06,1624.3,1469.7,254.0,450.6,0,0.0,True,0,286.7,8,217.3,108.3
62907298,2023-07,1839.3,1653.7,100.0,389.5,0,0.0,True,0,443.2,13,465.6,252.2
62907298,2023-08,1643.5,1470.6,108.1,485.0,0,0.0,True,0,557.7,18,523.8,337.9
62907298,2023-09,1703.6,1510.1,289.0,185.2,0,0.0,True,0,498.0,17,648.2,318.7
62907298,2023-10,1768.7,1547.7,132.3,207.8,0,0.0,True,0,305.7,10,449.4,197.9
62907298,2023-11,1920.7,1841.4,376.1,392.1,0,0.0,True,0,538.3,15,582.2,327.7
62907298,2023-12,1880.5,1625.4,278.4,393.5,0,0.0,True,0,439.0,14,712.6,261.8
62907298,2024-01,1776.3,1527.6,92.2,252.7,0,0.0,True,0,310.6,8,707.8,527.8
62907298,2024-02,2151.3,2095.7,305.9,573.4,0,0.0,True,0,531.6,16,750.2,288.1
62907298,2024-03,1700.4,1572.2,109.2,473.3,0,0.0,True,0,403.1,12,419.0,243.1
62907298,2024-04,2009.3,1875.8,407.3,206.1,0,0.0,True,0,469.0,10,301.4,97.6
62907298,2024-05,2077.9,1982.9,486.6,308.4,0,0.0,True,0,479.0,16,821.0,326.1
62907298,2024-06,2102.3,1951.4,387.9,525.5,0,0.0,True,0,490.9,12,736.7,310.4
62907298,2024-07,2034.1,1948.7,324.7,265.7,0,0.0,True,0,459.7,10,618.4,469.1
62907298,2024-08,2290.5,2195.1,239.3,550.0,0,0.0,True,0,310.0,7,464.1,240.8
62907298,2024-09,1870.8,1810.2,429.6,226.9,0,0.0,True,0,618.0,14,654.1,480.0
62907298,2024-10,1780.8,1561.8,123.8,453.2,0,0.0,True,0,315.5,10,497.7,238.4
62907298,2024-11,1710.5,1617.7,263.9,436.2,0,0.0,True,0,273.3,6,582.1,348.6
62907298,2024-12,2046.1,1888.8,400.8,511.2,0,0.0,True,0,422.3,11,287.9,126.3
25143387,2022-01,8068.9,7778.9,507.3,1155.1,0,0.0,True,0,1767.8,43,1031.9,516.2
25143387,2022-02,8322.2,7777.6,924.8,1908.0,0,0.0,False,2,2124.6,68,860.2,653.7
25143387,2022-03,10430.2,9116.3,2424.7,1532.6,0,0.0,True,0,3183.0,107,3575.6,1808.9
25143387,2022-04,10287.9,9106.8,2309.9,2406.1,0,0.0,True,0,2461.3,81,1944.0,1528.0
25143387,2022-05,8296.7,7150.2,1899.0,1938.6,0,0.0,True,0,2479.8,66,1922.9,914.4
25143387,2022-06,9680.0,8906.4,856.5,2336.1,0,0.0,True,0,1915.1,52,1267.3,693.8
25143387,2022-07,9259.3,8863.1,1404.8,1639.9,0,0.0,True,0,1726.9,38,2827.0,1729.5
25143387,2022-08,10270.7,10007.6,585.9,1523.9,0,0.0,False,0,2121.3,74,2807.7,2232.2
25143387,2022-09,8933.0,8253.5,1132.2,1059.2,0,0.0,True,0,2006.1,70,1823.2,758.2
25143387,2022-10,10055.5,9372.0,1066.8,1304.8,0,0.0,True,0,2785.0,68,3368.9,1525.4
25143387,2022-11,8939.5,7875.4,858.3,1267.1,0,0.0,True,0,1750.8,42,2703.0,1539.1
25143387,2022-12,10526.1,9187.7,2235.6,1577.0,0,0.0,True,0,2874.2,111,2425.2,1707.8
25143387,2023-01,9074.5,8123.1,1502.0,2675.3,0,0.0,True,0,1785.7,58,1833.1,1313.3
25143387,2023-02,9951.3,8780.4,2220.4,1844.8,0,0.0,True,0,3249.4,76,3745.2,2703.1
25143387,2023-03,10707.1,10218.1,1515.9,2190.7,0,0.0,True,0,1803.6,42,2371.2,764.5
25143387,2023-04,9867.2,9170.2,1952.9,1780.0,0,0.0,True,0,1624.1,47,3753.2,2976.2
25143387,2023-05,10677.4,9967.6,2356.2,2930.3,0,0.0,True,0,2369.5,93,3312.6,1751.6
25143387,2023-06,9512.4,9070.0,1471.8,2760.7,0,0.0,True,0,2712.9,101,3700.4,1507.7
25143387,2023-07,9632.4,8716.5,1884.0,1001.8,0,0.0,True,0,2000.0,63,2849.1,963.8
25143387,2023-08,9191.1,8576.8,1582.2,1718.6,0,0.0,True,0,2522.6,82,1491.2,1167.3
25143387,2023-09,8162.0,7777.0,1562.9,1190.6,0,0.0,True,0,2125.7,56,2729.9,1376.6
25143387,2023-10,8135.8,7093.0,1280.7,1352.4,0,0.0,True,0,1735.7,47,989.6,708.3
25143387,2023-11,8949.9,8473.7,-920.7,2247.4,7,-920.7,True,0,2484.3,78,2789.8,1521.2
25143387,2023-12,9319.8,8963.1,1861.5,2550.2,0,0.0,True,0,2232.8,63,1735.9,733.0
25143387,2024-01,8868.9,7973.6,1417.7,1478.4,0,0.0,True,0,2465.5,61,3148.9,1167.1
25143387,2024-02,10399.9,9313.5,1538.6,1822.2,0,0.0,True,0,2549.3,78,3868.4,2908.5
25143387,2024-03,10745.4,9965.0,991.3,1940.6,0,0.0,True,0,1376.6,41,1892.5,1211.2
25143387,2024-04,9583.4,8256.5,1781.8,2327.0,0,0.0,True,0,1429.9,32,1522.3,738.9
25143387,2024-05,8589.9,7763.1,726.8,1092.5,0,0.0,True,0,2873.4,67,2046.9,1521.0
25143387,2024-06,9112.3,8673.7,1359.4,2672.1,0,0.0,True,0,2488.7,68,3334.6,1814.7
25143387,2024-07,10471.3,9921.4,922.0,2695.8,0,0.0,True,0,3302.8,84,1481.7,706.9
25143387,2024-08,11310.8,11023.2,905.5,2217.0,0,0.0,True,0,2227.5,61,2085.9,902.3
25143387,2024-09,8492.6,7905.4,777.9,948.1,0,0.0,True,0,1754.4,43,2802.2,1753.8
25143387,2024-10,9785.9,9236.9,1947.1,1650.7,0,0.0,True,0,1407.0,42,3109.9,1166.2
25143387,2024-11,11178.0,10125.9,2663.7,1189.1,0,0.0,True,0,1975.8,69,1789.4,1142.4
25143387,2024-12,11310.6,9975.0,701.1,1827.0,0,0.0,True,0,1429.5,33,3067.3,1040.9
25643983,2022-01,2724.0,2509.3,180.0,644.4,0,0.0,True,0,752.6,20,598.5,273.6
25643983,2022-02,2273.1,2083.1,533.4,574.7,0,0.0,True,0,502.2,16,436.3,228.8
25643983,2022-03,2480.9,2306.9,-559.0,615.5,17,-559.0,True,0,756.2,18,655.6,245.0
25643983,2022-04,2405.9,2117.4,232.2,591.8,0,0.0,True,0,561.5,15,440.0,168.1
25643983,2022-05,2270.0,1975.4,192.8,342.0,0,0.0,True,0,364.1,10,391.8,222.3
25643983,2022-06,2287.8,2020.0,497.8,564.3,0,0.0,True,0,387.2,11,396.0,228.0
25643983,2022-07,2262.8,2142.9,534.0,530.5,0,0.0,True,0,705.3,22,404.4,142.2
25643983,2022-08,2339.1,2114.0,519.0,667.0,0,0.0,True,0,866.1,24,758.6,493.0
25643983,2022-09,2537.8,2221.7,387.8,710.9,0,0.0,True,0,460.8,13,396.8,147.1
25643983,2022-10,2782.9,2542.4,525.3,613.5,0,0.0,True,0,488.3,13,727.4,450.2
25643983,2022-11,2610.5,2406.9,637.5,456.9,0,0.0,True,0,657.8,17,1023.4,776.1
25643983,2022-12,2537.6,2350.8,560.2,411.6,0,0.0,True,0,542.1,14,417.5,168.2
25643983,2023-01,2632.5,2302.4,587.7,330.2,0,0.0,True,0,357.8,12,684.1,485.4
25643983,2023-02,2807.3,2405.2,568.8,610.7,0,0.0,True,0,768.3,21,907.8,382.3
25643983,2023-03,2359.7,2031.5,210.8,652.5,0,0.0,True,0,787.8,17,445.3,223.0
25643983,2023-04,2306.0,2161.5,361.0,276.6,0,0.0,True,0,453.3,11,436.0,228.8
25643983,2023-05,2863.6,2522.4,548.6,744.7,0,0.0,True,0,666.0,21,678.6,455.2
25643983,2023-06,2833.9,2507.1,654.5,369.9,0,0.0,True,0,872.5,32,629.1,381.8
25643983,2023-07,2701.6,2430.0,665.8,602.9,0,0.0,True,0,697.8,15,1013.9,683.5
25643983,2023-08,2780.4,2556.9,207.7,510.1,0,0.0,True,0,753.1,26,486.6,340.6
25643983,2023-09,2296.2,2184.4,398.8,668.0,0,0.0,True,0,673.3,20,677.6,332.4
25643983,2023-10,2260.1,2107.4,412.3,643.0,0,0.0,True,0,766.2,30,460.1,191.0
25643983,2023-11,2577.8,2346.4,461.6,693.6,0,0.0,True,0,622.1,21,370.5,119.8
25643983,2023-12,2706.0,2617.1,316.4,709.7,0,0.0,True,0,463.9,16,765.9,263.6
25643983,2024-01,2946.0,2520.9,622.2,620.1,0,0.0,True,0,416.8,9,1132.2,565.8
25643983,2024-02,2857.2,2555.3,489.7,696.0,0,0.0,False,14,519.1,15,975.4,630.4
25643983,2024-03,2765.3,2490.3,190.1,623.3,0,0.0,True,0,640.0,19,847.1,340.6
25643983,2024-04,2817.7,2728.8,533.8,627.4,0,0.0,True,0,690.2,20,1025.7,486.0
25643983,2024-05,2374.7,2048.6,160.6,582.7,0,0.0,True,0,536.1,12,838.3,261.1
25643983,2024-06,2450.6,2151.3,424.1,253.2,0,0.0,True,0,686.8,20,893.6,604.8
25643983,2024-07,2786.0,2574.4,669.1,450.2,0,0.0,True,0,668.6,16,888.6,515.5
25643983,2024-08,2874.3,2773.0,482.0,837.8,0,0.0,True,0,802.5,27,667.3,387.3
25643983,2024-09,2393.9,2193.7,242.2,486.9,0,0.0,True,0,679.2,17,593.7,417.9
25643983,2024-10,2784.2,2606.3,508.7,647.9,0,0.0,True,0,557.3,19,1022.6,494.7
25643983,2024-11,2503.7,2270.3,230.2,505.7,0,0.0,True,0,862.3,31,414.4,175.2
25643983,2024-12,2633.9,2349.8,342.0,554.0,0,0.0,True,0,629.4,16,660.4,399.8
17501407,2022-01,1509.1,1350.3,172.8,388.5,0,0.0,True,0,321.0,9,241.8,185.9
17501407,2022-02,1680.0,1566.9,105.6,494.2,0,0.0,True,0,403.1,11,307.3,240.8
17501407,2022-03,1808.9,1598.0,268.8,261.9,0,0.0,True,0,320.4,8,244.8,149.0
17501407,2022-04,1557.2,1371.7,264.4,380.8,0,0.0,True,0,487.5,11,441.3,229.6
17501407,2022-05,1418.5,1345.6,81.6,234.7,0,0.0,True,0,379.6,9,310.4,122.9
17501407,2022-06,1699.5,1481.6,310.3,299.7,0,0.0,True,0,270.7,7,549.9,248.9
17501407,2022-07,1671.0,1422.1,94.8,235.3,0,0.0,True,0,413.0,15,484.8,268.1
17501407,2022-08,1684.9,1595.7,219.1,203.6,0,0.0,True,0,517.1,17,570.1,321.3
17501407,2022-09,1516.9,1452.0,358.4,273.9,0,0.0,False,0,285.9,7,350.8,255.3
17501407,2022-10,1655.7,1440.3,-384.8,341.3,13,-384.8,True,0,494.8,13,196.8,118.0
17501407,2022-11,1635.4,1466.1,370.0,268.5,0,0.0,True,0,292.0,7,247.3,84.8
17501407,2022-12,1824.5,1767.7,141.9,323.4,0,0.0,True,0,290.8,8,368.7,169.6
17501407,2023-01,1509.3,1287.3,309.9,296.0,0,0.0,True,0,428.6,10,152.1,88.3
17501407,2023-02,1727.5,1620.6,139.3,268.6,0,0.0,True,0,557.1,21,423.2,205.3
17501407,2023-03,1530.3,1349.4,282.5,391.9,0,0.0,True,0,453.0,14,401.6,224.9
17501407,2023-04,1684.1,1590.3,194.1,257.1,0,0.0,True,0,375.5,10,187.0,57.8
17501407,2023-05,1553.0,1355.3,326.3,199.1,0,0.0,True,0,493.4,12,202.8,148.0
17501407,2023-06,1655.5,1484.7,197.3,319.1,0,0.0,True,0,254.7,5,285.2,209.0
17501407,2023-07,1410.9,1320.9,-404.5,372.1,6,-404.5,True,0,419.8,10,401.2,173.1
17501407,2023-08,1798.7,1680.5,213.2,442.9,0,0.0,True,0,543.4,15,396.4,139.5
17501407,2023-09,1476.9,1441.0,232.3,250.9,0,0.0,True,0,342.4,8,214.9,156.9
17501407,2023-10,1751.5,1637.6,263.3,316.1,0,0.0,True,0,511.2,13,612.8,294.8
17501407,2023-11,1834.0,1746.5,361.7,417.4,0,0.0,True,0,411.2,14,275.6,112.1
17501407,2023-12,1583.4,1483.7,389.2,313.2,0,0.0,True,0,553.0,16,498.6,213.0
17501407,2024-01,1914.0,1860.5,178.7,334.1,0,0.0,True,0,440.0,12,762.6,426.3
17501407,2024-02,1502.1,1284.5,273.1,181.7,0,0.0,True,0,468.1,17,307.0,196.1
17501407,2024-03,1977.2,1761.3,308.0,236.4,0,0.0,True,0,298.7,8,613.4,238.6
17501407,2024-04,1596.0,1497.1,221.9,272.3,0,0.0,True,0,477.5,13,538.6,319.2
17501407,2024-05,1617.2,1402.5,227.8,335.8,0,0.0,True,0,446.8,12,359.4,195.7
17501407,2024-06,1460.6,1414.4,249.4,236.6,0,0.0,True,0,533.0,14,178.7,70.5
17501407,2024-07,1616.9,1536.0,214.7,447.7,0,0.0,True,0,561.0,17,507.2,336.6
17501407,2024-08,1687.5,1484.5,311.7,291.7,0,0.0,True,0,536.7,13,505.0,382.3
17501407,2024-09,1931.2,1701.1,355.1,474.9,0,0.0,True,0,510.0,11,391.7,303.3
17501407,2024-10,2035.4,1944.5,144.0,477.2,0,0.0,True,0,288.4,7,441.9,340.0
17501407,2024-11,1997.7,1903.1,333.8,418.1,0,0.0,True,0,438.6,15,426.1,324.5
17501407,2024-12,1613.9,1451.1,283.8,281.6,0,0.0,True,0,373.7,9,380.0,164.2
25735781,2022-01,1276.6,1142.0,294.9,182.3,0,0.0,True,0,184.1,4,331.5,240.4
25735781,2022-02,1060.0,962.2,178.7,307.6,0,0.0,True,0,196.2,4,310.6,108.8
25735781,2022-03,1099.4,945.2,61.1,255.5,0,0.0,True,0,239.7,9,235.9,86.7
25735781,2022-04,1078.5,988.0,96.1,297.3,0,0.0,True,0,185.0,6,174.8,86.5
25735781,2022-05,1099.3,1045.2,174.4,192.9,0,0.0,True,0,338.6,8,269.3,95.4
25735781,2022-06,1138.1,1048.1,66.4,306.3,0,0.0,True,0,306.2,9,441.0,242.4
25735781,2022-07,1017.5,951.5,222.8,263.7,0,0.0,True,0,344.2,11,354.2,134.9
25735781,2022-08,1149.0,1034.4,214.1,324.4,0,0.0,True,0,176.2,4,350.9,145.7
25735781,2022-09,1220.8,1149.6,304.7,267.7,0,0.0,True,0,359.8,12,169.9,120.2
25735781,2022-10,1059.9,902.4,151.5,164.8,0,0.0,True,0,280.5,8,279.2,164.7
25735781,2022-11,1111.9,945.6,144.9,149.9,0,0.0,True,0,316.7,11,402.9,312.8
25735781,2022-12,1271.4,1119.1,299.6,323.6,0,0.0,True,0,285.8,9,131.1,96.0
25735781,2023-01,1090.7,973.4,247.7,127.5,0,0.0,True,0,341.9,12,242.7,127.2
25735781,2023-02,1333.4,1273.5,79.2,156.9,0,0.0,True,0,325.2,12,198.5,67.6
25735781,2023-03,1133.0,1082.0,106.6,308.7,0,0.0,True,0,302.3,7,305.8,93.6
25735781,2023-04,1195.6,1063.4,273.4,150.5,0,0.0,True,0,316.9,9,299.0,225.4
25735781,2023-05,1309.4,1189.3,-380.2,277.2,5,-380.2,True,0,382.3,10,363.0,146.8
25735781,2023-06,1194.8,1161.9,133.9,276.3,0,0.0,True,0,292.5,6,122.8,54.0
25735781,2023-07,1259.6,1107.7,74.2,192.5,0,0.0,True,0,312.9,11,414.1,281.7
25735781,2023-08,1330.4,1130.9,97.5,277.5,0,0.0,True,0,424.8,9,238.4,175.0
25735781,2023-09,1387.0,1182.4,164.9,233.3,0,0.0,True,0,422.1,14,187.4,64.9
25735781,2023-10,1188.8,1139.0,172.9,143.9,0,0.0,True,0,338.1,8,375.0,168.5
25735781,2023-11,1329.8,1228.0,106.3,254.2,0,0.0,True,0,369.6,9,273.0,128.5
25735781,2023-12,1248.7,1216.7,189.2,219.8,0,0.0,True,0,260.5,10,201.0,61.3
25735781,2024-01,1356.8,1191.8,-185.3,171.6,16,-185.3,True,0,340.5,7,427.9,215.6
25735781,2024-02,1232.3,1190.5,-332.3,223.4,17,-332.3,True,0,270.1,10,365.1,213.5
25735781,2024-03,1211.5,1067.3,166.7,207.8,0,0.0,True,0,393.7,14,406.6,133.2
25735781,2024-04,1216.6,1064.6,100.7,350.8,0,0.0,True,0,183.8,4,456.1,202.4
25735781,2024-05,1301.4,1249.7,72.2,376.8,0,0.0,True,0,218.3,8,286.8,187.6
25735781,2024-06,1421.9,1268.4,321.3,182.2,0,0.0,True,0,179.2,4,223.6,116.0
25735781,2024-07,1077.7,993.9,244.8,169.7,0,0.0,True,0,334.8,10,411.8,175.8
25735781,2024-08,1403.1,1368.3,171.8,394.1,0,0.0,True,0,325.3,7,470.0,201.2
25735781,2024-09,1062.7,1037.4,171.5,196.4,0,0.0,True,0,338.0,12,212.4,66.9
25735781,2024-10,1422.7,1215.7,332.1,398.2,0,0.0,False,0,232.2,8,194.5,144.7
25735781,2024-11,1350.2,1247.0,286.6,344.8,0,0.0,True,0,255.6,6,368.6,134.9
25735781,2024-12,1330.1,1230.2,175.2,163.1,0,0.0,True,0,321.0,11,256.6,123.5
25233866,2022-01,11110.9,9702.5,2114.6,2194.8,0,0.0,False,0,2223.2,88,1126.1,520.3
25233866,2022-02,10310.8,9255.6,1259.7,1591.2,0,0.0,True,0,2229.9,55,1285.6,956.1
25233866,2022-03,11928.5,11147.5,1709.3,1235.6,0,0.0,True,0,3105.3,72,2645.0,967.5
25233866,2022-04,10633.9,10294.8,1555.3,1790.0,0,0.0,True,0,2207.9,84,3831.6,1912.4
25233866,2022-05,13473.8,12149.7,2170.3,3253.2,0,0.0,True,0,3038.1,68,1920.4,804.6
25233866,2022-06,10191.4,9366.9,2021.0,2038.6,0,0.0,True,0,2870.5,97,2246.2,758.6
25233866,2022-07,12288.8,11431.8,-211.0,2090.1,14,-211.0,True,0,2847.2,67,3010.9,1102.4
25233866,2022-08,10349.1,8801.8,1448.8,1591.0,0,0.0,True,0,3371.1,113,3223.8,2530.0
25233866,2022-09,10946.2,9763.5,1361.6,1368.0,0,0.0,True,0,2324.1,72,4262.4,2624.9
25233866,2022-10,10935.3,9725.3,2594.5,2972.7,0,0.0,True,0,2270.0,89,3677.2,1717.7
25233866,2022-11,13977.3,12820.3,2379.7,2922.4,0,0.0,True,0,3918.5,106,2062.1,753.0
25233866,2022-12,10982.8,10462.4,1503.0,2152.7,0,0.0,True,0,4384.4,110,1874.7,1428.5
25233866,2023-01,11409.5,11143.5,946.5,1999.8,0,0.0,True,0,3149.1,101,4210.3,2355.5
25233866,2023-02,11498.7,10627.9,1985.6,2904.3,0,0.0,True,0,2688.5,63,3383.8,2427.7
25233866,2023-03,13472.5,12445.8,2616.3,1372.8,0,0.0,True,0,2051.0,48,5231.4,3208.1
25233866,2023-04,12538.4,10862.9,2716.5,1910.1,0,0.0,True,0,2224.6,67,3866.3,3033.1
25233866,2023-05,10236.8,9915.4,2507.1,2413.4,0,0.0,True,0,1991.2,50,1848.0,1321.5
25233866,2023-06,10984.7,9805.8,2658.3,2354.2,0,0.0,True,0,3034.2,92,4102.1,1761.1
25233866,2023-07,13898.2,12306.5,3433.0,3616.7,0,0.0,True,0,2109.8,71,5471.3,3312.4
25233866,2023-08,12205.5,11624.2,2303.3,3166.7,0,0.0,True,0,4155.6,132,2748.4,1395.4
25233866,2023-09,11341.0,9655.4,1480.4,2766.5,0,0.0,False,0,3013.8,75,2716.1,1873.2
25233866,2023-10,12155.9,10808.4,2175.7,2313.5,0,0.0,True,0,3222.6,77,2698.3,1976.1
25233866,2023-11,13574.9,12408.2,1766.2,1747.4,0,0.0,True,0,3022.7,69,2074.4,880.2
25233866,2023-12,10923.9,10101.3,1051.3,2375.9,0,0.0,True,0,3508.8,96,3130.7,1417.9
25233866,2024-01,13395.1,11968.1,2528.8,1870.3,0,0.0,True,0,4028.1,103,2040.8,1090.6
25233866,2024-02,14050.7,12035.3,2611.2,4175.2,0,0.0,True,0,1807.2,59,2452.8,1837.3
25233866,2024-03,10850.3,9444.6,2319.6,1609.6,0,0.0,True,0,2746.1,72,2838.6,1122.5
25233866,2024-04,11597.6,10395.5,1428.0,2399.1,0,0.0,True,0,2180.1,80,1258.4,823.4
25233866,2024-05,13606.2,13239.1,2517.4,2430.8,0,0.0,True,0,3750.0,133,5015.3,3555.4
25233866,2024-06,12219.1,11207.3,1799.4,2654.9,0,0.0,True,0,3505.7,118,4157.4,1321.2
25233866,2024-07,14287.0,13874.3,3460.3,4212.1,0,0.0,True,0,3779.2,94,4554.2,2072.3
25233866,2024-08,14151.1,12452.7,1930.9,4128.7,0,0.0,True,0,3649.4,104,1930.0,1478.2
25233866,2024-09,11363.7,10948.2,2094.0,2629.9,0,0.0,True,0,3694.9,92,1593.6,1157.0
25233866,2024-10,14086.1,12548.9,1137.7,2993.0,0,0.0,True,0,3445.2,102,1717.8,551.0
25233866,2024-11,13577.7,13152.4,1826.1,2729.6,0,0.0,True,0,3029.8,97,4151.4,2683.3
25233866,2024-12,13428.0,12261.5,2282.5,2721.7,0,0.0,True,0,2562.1,64,4765.3,3175.3
25320114,2022-01,1697.9,1605.2,-351.6,199.9,15,-351.6,True,0,329.5,9,428.7,280.3
25320114,2022-02,1584.1,1456.9,319.6,209.2,0,0.0,True,0,590.4,15,339.9,270.7
25320114,2022-03,1669.9,1482.5,-372.2,218.5,7,-372.2,True,0,255.2,7,504.3,389.2
25320114,2022-04,1511.8,1472.2,258.1,308.5,0,0.0,False,12,514.4,11,251.8,172.3
25320114,2022-05,1732.3,1559.8,114.1,264.5,0,0.0,True,0,363.7,9,279.5,148.3
25320114,2022-06,1620.3,1441.4,108.2,301.7,0,0.0,True,0,362.0,9,532.9,397.8
25320114,2022-07,1719.7,1508.6,311.5,492.5,0,0.0,True,0,548.0,13,431.9,327.4
25320114,2022-08,1420.4,1354.1,206.5,147.3,0,0.0,True,0,349.8,8,244.4,130.7
25320114,2022-09,1601.9,1364.2,295.8,193.3,0,0.0,True,0,413.2,12,338.6,194.2
25320114,2022-10,1446.3,1324.8,359.4,360.0,0,0.0,True,0,331.2,8,577.1,258.5
25320114,2022-11,1685.5,1515.4,129.8,300.6,0,0.0,True,0,435.0,11,288.3,160.0
25320114,2022-12,1800.3,1674.2,202.7,402.7,0,0.0,True,0,331.3,12,493.4,219.8
25320114,2023-01,1428.5,1354.3,149.0,186.4,0,0.0,True,0,310.6,8,418.7,191.4
25320114,2023-02,1805.7,1535.9,236.3,226.6,0,0.0,True,0,476.3,15,425.6,197.3
25320114,2023-03,1518.2,1420.6,185.0,309.3,0,0.0,True,0,371.6,8,596.2,209.3
25320114,2023-04,1896.4,1718.3,251.4,458.8,0,0.0,True,0,480.3,13,706.4,330.9
25320114,2023-05,1922.2,1833.7,310.2,352.3,0,0.0,True,0,404.5,13,558.3,176.9
25320114,2023-06,1676.2,1637.7,137.5,400.3,0,0.0,True,0,552.0,18,320.0,98.4
25320114,2023-07,1688.3,1451.2,160.8,451.0,0,0.0,True,0,291.0,9,207.7,100.4
25320114,2023-08,1682.3,1576.4,340.6,305.8,0,0.0,True,0,379.9,13,301.2,108.7
25320114,2023-09,1461.1,1393.8,242.6,182.7,0,0.0,True,0,278.3,6,200.5,70.4
25320114,2023-10,1925.1,1652.2,177.7,209.9,0,0.0,True,0,283.4,8,516.0,327.4
25320114,2023-11,1579.9,1544.9,82.1,449.2,0,0.0,True,0,307.0,6,424.5,149.3
25320114,2023-12,1619.9,1497.4,215.1,251.0,0,0.0,True,0,554.4,17,380.9,209.9
25320114,2024-01,1907.9,1821.9,195.6,481.9,0,0.0,True,0,466.2,13,230.4,91.9
25320114,2024-02,1622.9,1385.3,316.7,232.0,0,0.0,True,0,411.8,11,293.2,96.0
